Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[443]    0.0    0.00    0.00      96         _lv_ll_remove [443]
                0.00    0.00      41/143         node_set_next [393]
                0.00    0.00      96/33936       _lv_ll_get_head [203]
                0.00    0.00      88/31447       _lv_ll_get_next [266]
                0.00    0.00      83/279         node_set_prev [525]
                0.00    0.00      41/237         _lv_ll_get_tail [1846]
                0.00    0.00      41/41          _lv_ll_get_prev [1848]
-----------------------------------------------
                0.00    0.00      75/75          grid_update [99]
[444]    0.0    0.00    0.00      75         calc_free [444]
                0.00    0.00     300/57132       lv_mem_buf_release [148]
-----------------------------------------------
                0.00    0.00       1/24          create_spectrum_obj [277]
                0.00    0.00       3/24          create_ctrl_box [147]
                0.00    0.00       6/24          album_img_create [199]
                0.00    0.00      14/24          add_list_btn [64]
[445]    0.0    0.00    0.00      24         lv_obj_add_event_cb [445]
                0.00    0.00      24/98          lv_obj_allocate_spec_attr [420]
                0.00    0.00      24/2933        lv_mem_realloc [239]
-----------------------------------------------
                0.00    0.00     266/266         lv_obj_refresh_style [61]
[446]    0.0    0.00    0.00     266         refresh_children_style [446]
                0.00    0.00     266/50120       lv_obj_get_child_cnt [155]
-----------------------------------------------
                0.00    0.00      43/43          anim_timer [68]
[447]    0.0    0.00    0.00      43         lv_anim_path_ease_out [447]
                0.00    0.00      43/329         lv_bezier3 [379]
                0.00    0.00      43/763         lv_map [395]
-----------------------------------------------
                0.00    0.00       4/26          _lv_demo_music_list_create [62]
                0.00    0.00      22/26          style_init [258]
[448]    0.0    0.00    0.00      26         lv_style_set_bg_opa [448]
                0.00    0.00      26/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00      25/25          style_init [258]
[449]    0.0    0.00    0.00      25         lv_style_set_pad_left [449]
                0.00    0.00      25/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00       2/25          _lv_demo_music_list_create [62]
                0.00    0.00      23/25          style_init [258]
[450]    0.0    0.00    0.00      25         lv_style_set_pad_right [450]
                0.00    0.00      25/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00       6/6           album_img_create [199]
[451]    0.0    0.00    0.00       6         lv_img_set_antialias [451]
                0.00    0.00       6/5718        lv_obj_invalidate [101]
-----------------------------------------------
                0.00    0.00       3/23          _lv_demo_music_list_create [62]
                0.00    0.00      20/23          style_init [258]
[452]    0.0    0.00    0.00      23         lv_style_set_bg_color [452]
                0.00    0.00      23/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00      23/23          style_init [258]
[453]    0.0    0.00    0.00      23         lv_style_set_pad_bottom [453]
                0.00    0.00      23/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00      23/23          style_init [258]
[454]    0.0    0.00    0.00      23         lv_style_set_pad_top [454]
                0.00    0.00      23/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00       1/191         _lv_anim_core_init [494]
                0.00    0.00       8/191         lv_anim_del [281]
                0.00    0.00      87/191         anim_ready_handler [192]
                0.00    0.00      95/191         lv_anim_start [181]
[455]    0.0    0.00    0.00     191         anim_mark_list_change [455]
                0.00    0.00     191/33936       _lv_ll_get_head [203]
                0.00    0.00     185/3951        lv_timer_resume [394]
                0.00    0.00       6/8           lv_timer_pause [537]
-----------------------------------------------
                0.00    0.00      29/163         lv_obj_set_height [246]
                0.00    0.00      34/163         lv_obj_set_y [232]
                0.00    0.00      38/163         lv_obj_set_width [219]
                0.00    0.00      62/163         lv_obj_set_x [186]
[456]    0.0    0.00    0.00     163         lv_obj_get_local_style_prop [456]
                0.00    0.00     121/252280      lv_style_get_prop [71]
-----------------------------------------------
                0.00    0.00      33/33          anim_timer [68]
[457]    0.0    0.00    0.00      33         lv_anim_path_overshoot [457]
                0.00    0.00      33/329         lv_bezier3 [379]
                0.00    0.00      33/763         lv_map [395]
-----------------------------------------------
                0.00    0.00      20/20          style_init [258]
[458]    0.0    0.00    0.00      20         lv_style_set_pad_column [458]
                0.00    0.00      20/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00      17/17          style_init [258]
[459]    0.0    0.00    0.00      17         lv_style_set_pad_row [459]
                0.00    0.00      17/1093        lv_style_set_prop [275]
-----------------------------------------------
                0.00    0.00       3/17          _lv_demo_music_list_create [62]
